Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
7/31/2020,ID-BT,Banten,34,1,45,-12,1835,90,1354,391,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.17,171.14,0.09,8.39,4.90%,73.79%,1.17,0.50
7/31/2020,ID-BE,Bengkulu,3,0,0,3,217,18,118,81,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.50,108.53,0.00,9.00,8.29%,54.38%,1.50,1.00
7/31/2020,ID-JK,DKI Jakarta,430,14,405,11,21399,832,13203,7364,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,39.65,1972.96,1.29,76.71,3.89%,61.70%,1.08,0.74
7/31/2020,ID-YO,Daerah Istimewa Yogyakarta,64,0,17,47,674,20,398,256,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,17.63,185.62,0.00,5.51,2.97%,59.05%,2.78,1.00
7/31/2020,ID-GO,Gorontalo,0,0,76,-76,1015,33,545,437,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,859.70,0.00,27.95,3.25%,53.69%,0.00,1.00
7/31/2020,IDN,Indonesia,2040,73,1615,352,108376,5131,65907,37338,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,7.69,408.68,0.28,19.35,4.73%,60.81%,1.07,0.88
7/31/2020,ID-JA,Jambi,6,0,0,6,162,4,115,43,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.72,46.37,0.00,1.15,2.47%,70.99%,3.00,1.00
7/31/2020,ID-JB,Jawa Barat,69,0,17,52,6476,210,3959,2307,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.53,143.40,0.00,4.65,3.24%,61.13%,0.49,0.00
7/31/2020,ID-JT,Jawa Tengah,235,8,74,153,9518,625,5308,3585,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,6.46,261.74,0.22,17.19,6.57%,55.77%,1.46,0.42
7/31/2020,ID-JI,Jawa Timur,320,21,351,-52,22084,1698,14415,5971,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.91,545.57,0.52,41.95,7.69%,65.27%,1.10,1.50
7/31/2020,ID-KB,Kalimantan Barat,6,0,0,6,387,4,355,28,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.11,71.37,0.00,0.74,1.03%,91.73%,,1.00
7/31/2020,ID-KS,Kalimantan Selatan,128,6,68,54,6098,295,3367,2436,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,31.82,1515.77,1.49,73.33,4.84%,55.21%,1.47,6.00
7/31/2020,ID-KT,Kalimantan Tengah,28,3,34,-9,1729,91,1187,451,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,10.89,672.69,1.17,35.40,5.26%,68.65%,1.17,
7/31/2020,ID-KI,Kalimantan Timur,49,1,15,33,1426,30,901,495,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,13.79,401.44,0.28,8.45,2.10%,63.18%,0.70,0.50
7/31/2020,ID-KU,Kalimantan Utara,3,0,0,3,283,2,214,67,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,436.45,0.00,3.08,0.71%,75.62%,0.25,1.00
7/31/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,193,2,173,18,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,139.88,0.00,1.45,1.04%,89.64%,1.00,1.00
7/31/2020,ID-KR,Kepulauan Riau,77,1,0,76,447,20,321,106,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,39.91,231.68,0.52,10.37,4.47%,71.81%,,
7/31/2020,ID-LA,Lampung,0,0,0,0,255,12,195,48,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,28.04,0.00,1.32,4.71%,76.47%,0.00,1.00
7/31/2020,ID-MA,Maluku,0,0,0,0,1093,23,699,371,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,591.74,0.00,12.45,2.10%,63.95%,0.00,0.00
7/31/2020,ID-MU,Maluku Utara,0,0,0,0,1540,50,328,1162,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1177.55,0.00,38.23,3.25%,21.30%,0.00,0.00
7/31/2020,ID-NB,Nusa Tenggara Barat,43,2,24,17,2065,110,1288,667,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,8.16,391.82,0.38,20.87,5.33%,62.37%,1.19,
7/31/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,145,1,110,34,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,26.80,0.00,0.18,0.69%,75.86%,1.00,1.00
7/31/2020,ID-PA,Papua,38,0,0,38,3059,32,1375,1652,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,8.76,704.78,0.00,7.37,1.05%,44.95%,1.15,1.00
7/31/2020,ID-PB,Papua Barat,3,0,0,3,433,6,292,135,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,2.63,379.59,0.00,5.26,1.39%,67.44%,0.18,0.00
7/31/2020,ID-RI,Riau,19,0,3,16,445,12,309,124,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,3.13,73.26,0.00,1.98,2.70%,69.44%,1.73,1.00
7/31/2020,ID-SR,Sulawesi Barat,7,0,8,-1,230,4,140,86,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,4.49,147.44,0.00,2.56,1.74%,60.87%,0.32,0.00
7/31/2020,ID-SN,Sulawesi Selatan,76,0,5,71,9384,311,6463,2610,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,8.06,995.45,0.00,32.99,3.31%,68.87%,0.83,0.00
7/31/2020,ID-ST,Sulawesi Tengah,0,0,0,0,207,7,188,12,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,70.04,0.00,2.37,3.38%,90.82%,1.00,1.00
7/31/2020,ID-SG,Sulawesi Tenggara,0,0,8,-8,782,13,470,299,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,296.72,0.00,4.93,1.66%,60.10%,0.00,1.00
7/31/2020,ID-SA,Sulawesi Utara,81,3,16,62,2580,132,1226,1222,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,30.66,976.58,1.14,49.96,5.12%,47.52%,0.94,1.00
7/31/2020,ID-SB,Sumatera Barat,41,1,2,38,948,34,760,154,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,7.43,171.76,0.18,6.16,3.59%,80.17%,2.56,
7/31/2020,ID-SS,Sumatera Selatan,30,1,38,-9,3417,163,1794,1460,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.65,415.82,0.12,19.84,4.77%,52.50%,0.53,
7/31/2020,ID-SU,Sumatera Utara,104,5,106,-7,3931,192,1353,2386,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.99,264.27,0.34,12.91,4.88%,34.42%,1.53,1.25
8/1/2020,ID-AC,Aceh,0,0,0,0,410,12,91,307,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,78.14,0.00,2.29,2.93%,22.20%,0.00,1.00
8/1/2020,ID-BA,Bali,41,0,48,-7,3448,48,2924,476,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,9.72,817.80,0.00,11.38,1.39%,84.80%,0.87,1.00
8/1/2020,ID-BT,Banten,23,0,12,11,1858,90,1366,402,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.15,173.28,0.00,8.39,4.84%,73.52%,0.68,0.00
8/1/2020,ID-BE,Bengkulu,1,1,0,0,218,19,118,81,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,109.03,0.50,9.50,8.72%,54.13%,0.33,
8/1/2020,ID-JK,DKI Jakarta,368,12,679,-323,21767,844,13882,7041,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,33.93,2006.89,1.11,77.82,3.88%,63.78%,0.86,0.86
8/1/2020,ID-YO,Daerah Istimewa Yogyakarta,67,1,11,55,741,21,409,311,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,18.45,204.08,0.28,5.78,2.83%,55.20%,1.05,
8/1/2020,ID-GO,Gorontalo,142,1,45,96,1157,34,590,533,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,120.27,979.97,0.85,28.80,2.94%,50.99%,,
8/1/2020,IDN,Indonesia,1560,62,2012,-514,109936,5193,67919,36824,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.88,414.56,0.23,19.58,4.72%,61.78%,0.76,0.85
8/1/2020,ID-JA,Jambi,6,0,0,6,168,4,115,49,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.72,48.09,0.00,1.15,2.38%,68.45%,1.00,1.00
8/1/2020,ID-JB,Jawa Barat,59,0,19,40,6535,210,3978,2347,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.31,144.70,0.00,4.65,3.21%,60.87%,0.86,1.00
8/1/2020,ID-JT,Jawa Tengah,143,15,298,-170,9661,640,5606,3415,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,3.93,265.67,0.41,17.60,6.62%,58.03%,0.61,1.88
8/1/2020,ID-JI,Jawa Timur,240,21,462,-243,22324,1719,14877,5728,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.93,551.50,0.52,42.47,7.70%,66.64%,0.75,1.00
8/1/2020,ID-KB,Kalimantan Barat,0,0,0,0,387,4,355,28,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,71.37,0.00,0.74,1.03%,91.73%,0.00,1.00
8/1/2020,ID-KS,Kalimantan Selatan,62,0,82,-20,6160,295,3449,2416,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,15.41,1531.18,0.00,73.33,4.79%,55.99%,0.48,0.00
8/1/2020,ID-KT,Kalimantan Tengah,31,0,17,14,1760,91,1204,465,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,12.06,684.75,0.00,35.40,5.17%,68.41%,1.11,0.00
8/1/2020,ID-KI,Kalimantan Timur,7,1,7,-1,1433,31,908,494,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.97,403.41,0.28,8.73,2.16%,63.36%,0.14,1.00
8/1/2020,ID-KU,Kalimantan Utara,1,0,0,1,284,2,214,68,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,438.00,0.00,3.08,0.70%,75.35%,0.33,1.00
8/1/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,193,2,173,18,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,139.88,0.00,1.45,1.04%,89.64%,1.00,1.00
8/1/2020,ID-KR,Kepulauan Riau,44,0,0,44,491,20,321,150,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,22.81,254.48,0.00,10.37,4.07%,65.38%,0.57,0.00
8/1/2020,ID-LA,Lampung,0,0,0,0,255,12,195,48,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,28.04,0.00,1.32,4.71%,76.47%,1.00,1.00
8/1/2020,ID-MA,Maluku,31,0,44,-13,1124,23,743,358,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,16.78,608.52,0.00,12.45,2.05%,66.10%,,1.00
8/1/2020,ID-MU,Maluku Utara,13,0,2,11,1553,50,330,1173,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,9.94,1187.49,0.00,38.23,3.22%,21.25%,,1.00
8/1/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,2065,110,1288,667,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,391.82,0.00,20.87,5.33%,62.37%,0.00,0.00
8/1/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,145,1,110,34,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,26.80,0.00,0.18,0.69%,75.86%,1.00,1.00
8/1/2020,ID-PA,Papua,28,0,0,28,3087,32,1375,1680,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.45,711.23,0.00,7.37,1.04%,44.54%,0.74,1.00
8/1/2020,ID-PB,Papua Barat,18,0,0,18,451,6,292,153,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,15.78,395.37,0.00,5.26,1.33%,64.75%,6.00,1.00
8/1/2020,ID-RI,Riau,1,0,17,-16,446,12,326,108,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,73.43,0.00,1.98,2.69%,73.09%,0.05,1.00
8/1/2020,ID-SR,Sulawesi Barat,2,0,0,2,232,4,140,88,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,148.72,0.00,2.56,1.72%,60.34%,0.29,1.00
8/1/2020,ID-SN,Sulawesi Selatan,128,8,156,-36,9512,319,6619,2574,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,13.58,1009.03,0.85,33.84,3.35%,69.59%,1.68,
8/1/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,207,7,189,11,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,70.04,0.00,2.37,3.38%,91.30%,1.00,1.00
8/1/2020,ID-SG,Sulawesi Tenggara,5,0,7,-2,787,13,477,297,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.90,298.62,0.00,4.93,1.65%,60.61%,,1.00
8/1/2020,ID-SA,Sulawesi Utara,68,0,19,49,2648,132,1245,1271,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,25.74,1002.32,0.00,49.96,4.98%,47.02%,0.84,0.00
8/1/2020,ID-SB,Sumatera Barat,0,0,0,0,948,34,760,154,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,171.76,0.00,6.16,3.59%,80.17%,0.00,0.00
8/1/2020,ID-SS,Sumatera Selatan,10,0,32,-22,3427,163,1826,1438,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.22,417.03,0.00,19.84,4.76%,53.28%,0.33,0.00
8/1/2020,ID-SU,Sumatera Utara,31,1,131,-101,3962,193,1484,2285,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,2.08,266.35,0.07,12.97,4.87%,37.46%,0.30,0.20
8/2/2020,ID-AC,Aceh,21,3,0,18,431,15,91,325,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,4.00,82.14,0.57,2.86,3.48%,21.11%,,
8/2/2020,ID-BA,Bali,40,0,47,-7,3488,48,2971,469,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,9.49,827.29,0.00,11.38,1.38%,85.18%,0.98,1.00
8/2/2020,ID-BT,Banten,12,0,19,-7,1870,90,1385,395,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.12,174.40,0.00,8.39,4.81%,74.06%,0.52,1.00
8/2/2020,ID-BE,Bengkulu,17,0,0,17,235,19,118,98,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,8.50,117.53,0.00,9.50,8.09%,50.21%,17.00,0.00
8/2/2020,ID-JK,DKI Jakarta,377,0,141,236,22144,844,14023,7277,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,34.76,2041.65,0.00,77.82,3.81%,63.33%,1.02,0.00
8/2/2020,ID-YO,Daerah Istimewa Yogyakarta,19,0,11,8,760,21,420,319,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,5.23,209.31,0.00,5.78,2.76%,55.26%,0.28,0.00
8/2/2020,ID-GO,Gorontalo,127,0,61,66,1284,34,651,599,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,107.57,1087.54,0.00,28.80,2.65%,50.70%,0.89,0.00
8/2/2020,IDN,Indonesia,1519,43,1056,420,111455,5236,68975,37244,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.73,420.29,0.16,19.74,4.70%,61.89%,0.97,0.69
8/2/2020,ID-JA,Jambi,1,0,0,1,169,4,115,50,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,48.38,0.00,1.15,2.37%,68.05%,0.17,1.00
8/2/2020,ID-JB,Jawa Barat,57,0,7,50,6592,210,3985,2397,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.26,145.97,0.00,4.65,3.19%,60.45%,0.97,1.00
8/2/2020,ID-JT,Jawa Tengah,73,24,134,-85,9734,664,5740,3330,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.01,267.68,0.66,18.26,6.82%,58.97%,0.51,1.60
8/2/2020,ID-JI,Jawa Timur,180,0,191,-11,22504,1719,15068,5717,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.45,555.94,0.00,42.47,7.64%,66.96%,0.75,0.00
8/2/2020,ID-KB,Kalimantan Barat,0,0,0,0,387,4,355,28,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,71.37,0.00,0.74,1.03%,91.73%,1.00,1.00
8/2/2020,ID-KS,Kalimantan Selatan,32,0,18,14,6192,295,3467,2430,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,7.95,1539.13,0.00,73.33,4.76%,55.99%,0.52,1.00
8/2/2020,ID-KT,Kalimantan Tengah,17,0,12,5,1777,91,1216,470,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,6.61,691.36,0.00,35.40,5.12%,68.43%,0.55,1.00
8/2/2020,ID-KI,Kalimantan Timur,83,5,6,72,1516,36,914,566,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,23.37,426.78,1.41,10.13,2.37%,60.29%,11.86,5.00
8/2/2020,ID-KU,Kalimantan Utara,0,0,0,0,284,2,214,68,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,438.00,0.00,3.08,0.70%,75.35%,0.00,1.00
8/2/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,193,2,173,18,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,139.88,0.00,1.45,1.04%,89.64%,1.00,1.00
8/2/2020,ID-KR,Kepulauan Riau,2,0,0,2,493,20,321,152,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,255.52,0.00,10.37,4.06%,65.11%,0.05,1.00
